time,value
0.114050001,0.137048
0.114060000,0.140892
0.114069998,0.144713
0.114079997,0.148511
0.114090003,0.152286
0.114100002,0.156037
0.114110000,0.159763
0.114119999,0.163464
0.114129998,0.167140
0.114139996,0.170788
0.114150003,0.174410
0.114160001,0.178004
0.114170000,0.181571
0.114179999,0.185108
0.114189997,0.188616
0.114200003,0.192095
0.114210002,0.195543
0.114220001,0.198960
0.114229999,0.202346
0.114239998,0.205700
0.114249997,0.209022
0.114260003,0.212310
0.114270002,0.215565
0.114280000,0.218786
0.114289999,0.221972
0.114299998,0.225123
0.114309996,0.228239
0.114320002,0.231319
0.114330001,0.234362
0.114340000,0.237368
0.114349999,0.240336
0.114359997,0.243267
0.114370003,0.246159
0.114380002,0.249013
0.114390001,0.251827
0.114399999,0.254601
0.114409998,0.257335
0.114419997,0.260029
0.114430003,0.262681
0.114440002,0.265292
0.114450000,0.267861
0.114459999,0.270388
0.114469998,0.272872
0.114480004,0.275313
0.114490002,0.277710
0.114500001,0.280064
0.114510000,0.282373
0.114519998,0.284638
0.114529997,0.286858
0.114540003,0.289033
0.114550002,0.291161
0.114560001,0.293244
0.114569999,0.295281
0.114579998,0.297271
0.114589997,0.299214
0.114600003,0.301110
0.114610001,0.302958
0.114620000,0.304759
0.114629999,0.306511
0.114639997,0.308215
0.114650004,0.309870
0.114660002,0.311476
0.114670001,0.313033
0.114680000,0.314541
